Order ID,Order Date,Region,Category,Sales,Profit,Month-Year
469,2024-02-27,Central,Technology,461.39,83.5,2024-02
470,2024-02-27,East,Furniture,308.88,64.74,2024-02
471,2024-02-28,Central,Office Supplies,67.96,7.25,2024-02
472,2024-02-28,East,Furniture,264.42,48.27,2024-02
473,2024-02-28,South,Furniture,265.17,50.96,2024-02
474,2024-02-29,West,Office Supplies,90.81,16.16,2024-02
475,2024-02-29,South,Technology,475.19,86.76,2024-02
476,2024-02-29,East,Office Supplies,92.19,13.84,2024-02
477,2024-02-29,East,Office Supplies,136.52,34.22,2024-02
478,2024-02-29,East,Technology,218.26,56.51,2024-02
479,2024-02-29,Central,Furniture,305.87,51.44,2024-02
480,2024-03-01,Central,Office Supplies,52.48,9.93,2024-03
481,2024-03-01,West,Office Supplies,112.02,18.16,2024-03
482,2024-03-01,South,Office Supplies,27.1,6.96,2024-03
483,2024-03-01,East,Furniture,125.4,20.9,2024-03
484,2024-03-01,East,Technology,339.91,71.19,2024-03
485,2024-03-01,South,Furniture,110.16,22.38,2024-03
486,2024-03-02,West,Office Supplies,150.23,17.33,2024-03
487,2024-03-02,Central,Furniture,379.86,75.13,2024-03
488,2024-03-02,West,Furniture,140.59,29.56,2024-03
489,2024-03-02,West,Technology,334.19,64.6,2024-03
490,2024-03-02,West,Furniture,433.73,72.71,2024-03
491,2024-03-02,East,Furniture,315.12,53.87,2024-03
492,2024-03-02,South,Furniture,193.18,47.53,2024-03
493,2024-03-02,West,Technology,138.68,31.95,2024-03
494,2024-03-02,Central,Furniture,77.62,17.43,2024-03
495,2024-03-02,Central,Furniture,251.25,33.24,2024-03
496,2024-03-02,East,Furniture,214.38,45.95,2024-03
497,2024-03-02,South,Office Supplies,203.01,20.66,2024-03
498,2024-03-02,West,Technology,274.17,31.11,2024-03
499,2024-03-03,East,Furniture,250.97,54.08,2024-03
500,2024-03-03,West,Technology,333.0,75.89,2024-03
501,2024-03-03,Central,Technology,266.69,53.64,2024-03
502,2024-03-03,South,Office Supplies,95.94,9.27,2024-03
503,2024-03-03,East,Furniture,310.4,16.17,2024-03
504,2024-03-03,East,Technology,297.59,38.34,2024-03
505,2024-03-03,West,Furniture,356.52,78.8,2024-03
506,2024-03-03,South,Office Supplies,75.38,9.05,2024-03
507,2024-03-03,Central,Technology,335.56,41.35,2024-03
508,2024-03-03,South,Technology,604.36,56.81,2024-03
509,2024-03-03,Central,Furniture,407.69,81.19,2024-03
510,2024-03-03,East,Technology,479.59,88.85,2024-03
511,2024-03-04,West,Office Supplies,145.48,24.85,2024-03
512,2024-03-04,South,Office Supplies,106.53,28.74,2024-03
513,2024-03-04,South,Office Supplies,147.97,29.75,2024-03
514,2024-03-04,West,Technology,321.84,40.23,2024-03
515,2024-03-04,West,Technology,461.53,101.05,2024-03
516,2024-03-04,Central,Office Supplies,119.76,25.56,2024-03
517,2024-03-05,East,Office Supplies,117.47,23.82,2024-03
518,2024-03-05,East,Office Supplies,128.11,31.51,2024-03
519,2024-03-05,South,Furniture,409.18,74.47,2024-03
520,2024-03-05,South,Furniture,271.32,67.65,2024-03
521,2024-03-05,West,Furniture,152.25,19.7,2024-03
522,2024-03-05,South,Office Supplies,92.73,20.27,2024-03
523,2024-03-06,West,Furniture,159.93,17.97,2024-03
524,2024-03-06,Central,Furniture,194.94,50.04,2024-03
525,2024-03-06,East,Technology,324.99,30.75,2024-03
526,2024-03-06,Central,Furniture,236.36,36.06,2024-03
527,2024-03-06,South,Office Supplies,166.93,42.14,2024-03
528,2024-03-06,East,Office Supplies,102.63,19.81,2024-03
529,2024-03-07,South,Furniture,382.44,57.11,2024-03
530,2024-03-07,Central,Office Supplies,73.45,7.12,2024-03
531,2024-03-07,West,Furniture,97.1,16.86,2024-03
532,2024-03-07,West,Office Supplies,123.68,24.71,2024-03
533,2024-03-07,East,Furniture,242.7,45.94,2024-03
534,2024-03-07,East,Office Supplies,182.94,44.34,2024-03
535,2024-03-08,West,Furniture,339.05,65.63,2024-03
536,2024-03-08,South,Furniture,298.25,58.76,2024-03
537,2024-03-08,East,Office Supplies,163.99,39.11,2024-03
538,2024-03-08,West,Furniture,116.03,23.87,2024-03
539,2024-03-08,West,Technology,557.41,91.02,2024-03
540,2024-03-08,East,Office Supplies,119.01,20.38,2024-03
541,2024-03-09,Central,Office Supplies,65.72,14.1,2024-03
542,2024-03-09,Central,Furniture,275.74,46.4,2024-03
543,2024-03-09,Central,Furniture,181.42,26.39,2024-03
544,2024-03-09,West,Furniture,244.12,35.21,2024-03
545,2024-03-09,Central,Office Supplies,95.64,18.36,2024-03
546,2024-03-09,South,Technology,469.96,95.68,2024-03
547,2024-03-09,South,Office Supplies,140.25,16.57,2024-03
548,2024-03-10,South,Office Supplies,110.3,27.87,2024-03
549,2024-03-10,Central,Furniture,196.99,52.39,2024-03
550,2024-03-10,West,Office Supplies,96.92,21.61,2024-03
551,2024-03-10,West,Furniture,252.22,21.19,2024-03
552,2024-03-10,East,Office Supplies,99.29,25.04,2024-03
553,2024-03-10,Central,Furniture,225.59,37.45,2024-03
554,2024-03-10,East,Furniture,319.16,62.87,2024-03
555,2024-03-10,South,Office Supplies,106.09,15.85,2024-03
556,2024-03-10,West,Furniture,508.05,123.07,2024-03
557,2024-03-11,West,Office Supplies,61.17,11.05,2024-03
558,2024-03-11,South,Office Supplies,127.34,23.97,2024-03
559,2024-03-11,Central,Office Supplies,73.67,14.58,2024-03
560,2024-03-11,Central,Furniture,159.26,34.59,2024-03
561,2024-03-11,East,Furniture,259.81,69.43,2024-03
562,2024-03-11,East,Furniture,225.41,45.36,2024-03
563,2024-03-11,West,Furniture,259.25,26.87,2024-03
564,2024-03-11,Central,Furniture,237.22,35.67,2024-03
565,2024-03-11,East,Furniture,259.85,52.55,2024-03
566,2024-03-11,Central,Office Supplies,176.35,11.19,2024-03
567,2024-03-11,Central,Office Supplies,120.02,13.82,2024-03
568,2024-03-11,West,Technology,476.84,138.74,2024-03
569,2024-03-12,East,Office Supplies,114.45,21.61,2024-03
570,2024-03-12,West,Office Supplies,118.08,16.74,2024-03
571,2024-03-12,Central,Office Supplies,73.95,16.41,2024-03
572,2024-03-12,East,Office Supplies,172.27,32.15,2024-03
573,2024-03-12,South,Technology,107.99,18.43,2024-03
574,2024-03-13,East,Technology,518.78,35.1,2024-03
575,2024-03-13,South,Furniture,196.91,37.52,2024-03
576,2024-03-13,West,Technology,137.28,28.96,2024-03
577,2024-03-13,East,Office Supplies,93.78,16.01,2024-03
578,2024-03-13,West,Office Supplies,157.68,38.43,2024-03
579,2024-03-13,Central,Furniture,307.01,37.8,2024-03
580,2024-03-13,West,Furniture,302.39,64.54,2024-03
581,2024-03-13,West,Furniture,290.01,73.31,2024-03
582,2024-03-13,Central,Technology,411.74,103.15,2024-03
583,2024-03-13,East,Office Supplies,178.94,38.45,2024-03
584,2024-03-14,West,Office Supplies,84.4,12.44,2024-03
585,2024-03-14,West,Furniture,217.58,23.87,2024-03
586,2024-03-14,South,Office Supplies,81.87,20.96,2024-03
587,2024-03-14,South,Office Supplies,92.37,20.57,2024-03
588,2024-03-14,Central,Furniture,265.04,55.04,2024-03
589,2024-03-14,West,Furniture,302.26,40.07,2024-03
590,2024-03-14,East,Office Supplies,155.62,18.42,2024-03
591,2024-03-14,South,Technology,302.45,63.24,2024-03
592,2024-03-14,East,Office Supplies,77.64,6.36,2024-03
593,2024-03-14,East,Furniture,280.59,28.55,2024-03
594,2024-03-14,East,Office Supplies,148.52,24.49,2024-03
595,2024-03-15,South,Furniture,316.22,66.6,2024-03
596,2024-03-15,South,Technology,257.66,43.24,2024-03
597,2024-03-15,East,Office Supplies,134.02,33.72,2024-03
598,2024-03-15,West,Office Supplies,146.13,36.01,2024-03
599,2024-03-15,Central,Furniture,283.85,66.58,2024-03
600,2024-03-15,Central,Office Supplies,130.47,30.3,2024-03
601,2024-03-15,Central,Technology,350.8,90.57,2024-03
602,2024-03-15,Central,Office Supplies,140.99,15.51,2024-03
603,2024-03-15,South,Technology,451.47,33.86,2024-03
604,2024-03-16,South,Furniture,421.73,75.99,2024-03
605,2024-03-16,Central,Office Supplies,88.82,13.83,2024-03
606,2024-03-16,Central,Office Supplies,143.64,19.54,2024-03
607,2024-03-16,West,Office Supplies,105.92,20.88,2024-03
608,2024-03-16,East,Technology,617.58,137.53,2024-03
609,2024-03-16,South,Technology,406.09,84.43,2024-03
610,2024-03-16,West,Office Supplies,130.14,15.94,2024-03
611,2024-03-16,West,Technology,645.77,167.03,2024-03
612,2024-03-16,West,Furniture,243.53,38.34,2024-03
613,2024-03-16,East,Office Supplies,72.51,15.31,2024-03
614,2024-03-16,South,Technology,488.13,68.23,2024-03
615,2024-03-17,West,Furniture,231.99,33.1,2024-03
616,2024-03-17,East,Furniture,234.53,24.06,2024-03
617,2024-03-17,West,Furniture,227.58,38.22,2024-03
618,2024-03-17,South,Technology,391.35,79.83,2024-03
619,2024-03-17,West,Technology,231.55,29.61,2024-03
620,2024-03-17,East,Furniture,182.63,21.04,2024-03
621,2024-03-17,Central,Furniture,302.07,45.95,2024-03
622,2024-03-17,East,Furniture,247.25,34.02,2024-03
623,2024-03-17,West,Office Supplies,104.9,20.46,2024-03
624,2024-03-18,West,Furniture,146.24,9.34,2024-03
625,2024-03-18,Central,Office Supplies,167.44,35.85,2024-03
626,2024-03-18,South,Furniture,357.09,66.72,2024-03
627,2024-03-18,South,Technology,234.19,36.31,2024-03
628,2024-03-18,West,Office Supplies,10.0,1.07,2024-03
629,2024-03-18,South,Office Supplies,108.53,25.26,2024-03
630,2024-03-19,Central,Office Supplies,68.2,14.53,2024-03
631,2024-03-19,Central,Office Supplies,82.52,16.51,2024-03
632,2024-03-19,Central,Furniture,170.49,24.59,2024-03
633,2024-03-19,East,Technology,453.25,77.26,2024-03
634,2024-03-19,South,Office Supplies,105.3,13.71,2024-03
635,2024-03-19,Central,Office Supplies,124.88,17.2,2024-03
636,2024-03-19,South,Technology,472.8,61.99,2024-03
637,2024-03-20,South,Technology,589.56,126.43,2024-03
638,2024-03-20,East,Office Supplies,89.99,15.02,2024-03
639,2024-03-20,West,Technology,308.13,44.17,2024-03
640,2024-03-20,South,Office Supplies,186.82,31.71,2024-03
641,2024-03-20,East,Office Supplies,201.45,22.15,2024-03
642,2024-03-21,West,Office Supplies,152.26,29.05,2024-03
643,2024-03-21,West,Office Supplies,32.47,8.64,2024-03
644,2024-03-21,South,Furniture,246.02,39.06,2024-03
645,2024-03-21,East,Furniture,200.14,39.32,2024-03
646,2024-03-21,Central,Furniture,213.58,26.38,2024-03
647,2024-03-21,South,Office Supplies,97.52,19.3,2024-03
648,2024-03-22,South,Office Supplies,89.81,19.51,2024-03
649,2024-03-22,West,Furniture,258.03,49.7,2024-03
650,2024-03-22,South,Furniture,388.09,88.98,2024-03
651,2024-03-22,West,Technology,275.51,62.75,2024-03
652,2024-03-22,West,Technology,522.65,132.56,2024-03
653,2024-03-22,South,Furniture,197.15,33.22,2024-03
654,2024-03-22,West,Furniture,337.2,52.83,2024-03
655,2024-03-23,Central,Furniture,245.17,50.07,2024-03
656,2024-03-23,West,Furniture,431.62,69.66,2024-03
657,2024-03-23,Central,Technology,521.13,98.15,2024-03
658,2024-03-23,South,Technology,488.96,60.69,2024-03
659,2024-03-23,West,Office Supplies,108.65,22.78,2024-03
660,2024-03-23,Central,Furniture,206.05,32.01,2024-03
661,2024-03-24,Central,Office Supplies,158.28,29.33,2024-03
662,2024-03-24,West,Office Supplies,142.83,27.14,2024-03
663,2024-03-24,South,Office Supplies,150.76,29.31,2024-03
664,2024-03-24,West,Furniture,239.26,44.18,2024-03
665,2024-03-24,Central,Office Supplies,183.69,38.59,2024-03
666,2024-03-24,East,Office Supplies,80.02,14.71,2024-03
667,2024-03-24,East,Office Supplies,134.04,23.09,2024-03
668,2024-03-24,South,Technology,132.91,18.21,2024-03
669,2024-03-25,Central,Furniture,86.76,20.08,2024-03
670,2024-03-25,South,Technology,97.0,15.87,2024-03
671,2024-03-25,West,Technology,249.07,36.9,2024-03
672,2024-03-25,East,Office Supplies,171.82,30.37,2024-03
673,2024-03-26,South,Office Supplies,98.59,17.92,2024-03
674,2024-03-26,West,Office Supplies,139.05,18.2,2024-03
675,2024-03-26,South,Office Supplies,105.61,19.91,2024-03
676,2024-03-26,West,Furniture,303.39,56.99,2024-03
677,2024-03-26,Central,Furniture,312.53,24.22,2024-03
678,2024-03-26,West,Technology,459.57,110.23,2024-03
679,2024-03-26,West,Furniture,224.75,31.65,2024-03
680,2024-03-26,West,Office Supplies,96.67,18.39,2024-03
681,2024-03-27,East,Technology,187.97,36.86,2024-03
682,2024-03-27,West,Office Supplies,129.46,27.79,2024-03
683,2024-03-27,Central,Office Supplies,128.5,33.61,2024-03
684,2024-03-27,Central,Office Supplies,152.56,31.68,2024-03
685,2024-03-27,East,Technology,568.07,106.24,2024-03
686,2024-03-28,West,Furniture,381.92,55.53,2024-03
687,2024-03-28,West,Office Supplies,176.56,27.59,2024-03
688,2024-03-28,West,Technology,410.28,66.95,2024-03
689,2024-03-28,Central,Office Supplies,138.63,16.97,2024-03
690,2024-03-28,East,Furniture,53.29,12.95,2024-03
691,2024-03-28,East,Furniture,380.91,59.5,2024-03
692,2024-03-28,South,Furniture,176.46,29.78,2024-03
693,2024-03-28,East,Office Supplies,72.43,14.28,2024-03
694,2024-03-28,East,Furniture,217.3,33.6,2024-03
695,2024-03-28,South,Technology,316.85,55.35,2024-03
696,2024-03-29,Central,Furniture,190.79,43.93,2024-03
697,2024-03-29,East,Office Supplies,134.46,23.7,2024-03
698,2024-03-29,West,Furniture,160.79,36.46,2024-03
699,2024-03-30,South,Technology,384.51,51.97,2024-03
700,2024-03-30,West,Technology,10.0,1.61,2024-03
701,2024-03-30,West,Office Supplies,68.03,12.62,2024-03
702,2024-03-30,Central,Technology,315.09,63.9,2024-03
703,2024-03-30,East,Furniture,148.99,13.77,2024-03
704,2024-03-30,Central,Furniture,241.55,38.45,2024-03
705,2024-03-30,Central,Furniture,134.75,29.48,2024-03
706,2024-03-30,South,Technology,259.69,36.97,2024-03
707,2024-03-31,East,Technology,525.01,142.53,2024-03
708,2024-03-31,South,Furniture,449.64,67.05,2024-03
709,2024-03-31,West,Office Supplies,149.93,12.87,2024-03
710,2024-03-31,South,Furniture,266.2,53.58,2024-03
711,2024-03-31,South,Office Supplies,80.0,11.69,2024-03
712,2024-03-31,Central,Furniture,328.78,66.6,2024-03
713,2024-03-31,West,Office Supplies,190.02,48.68,2024-03
714,2024-03-31,Central,Office Supplies,50.42,7.75,2024-03
715,2024-03-31,Central,Furniture,158.11,34.45,2024-03
716,2024-03-31,Central,Office Supplies,131.92,17.23,2024-03
717,2024-03-31,South,Furniture,175.9,42.65,2024-03
718,2024-04-01,West,Furniture,156.3,43.07,2024-04
719,2024-04-01,West,Furniture,338.15,39.65,2024-04
720,2024-04-01,South,Furniture,266.16,60.39,2024-04
721,2024-04-01,Central,Office Supplies,49.92,11.63,2024-04
722,2024-04-01,South,Office Supplies,138.53,19.86,2024-04
723,2024-04-02,West,Furniture,353.84,89.1,2024-04
724,2024-04-02,Central,Furniture,170.85,40.77,2024-04
725,2024-04-02,Central,Office Supplies,83.11,13.39,2024-04
726,2024-04-02,East,Technology,432.4,91.81,2024-04
727,2024-04-02,East,Office Supplies,157.02,33.93,2024-04
728,2024-04-02,East,Furniture,169.83,42.08,2024-04
729,2024-04-02,West,Furniture,352.39,65.8,2024-04
730,2024-04-02,South,Office Supplies,83.81,15.21,2024-04
731,2024-04-02,West,Office Supplies,54.42,13.89,2024-04
732,2024-04-03,South,Office Supplies,164.9,30.43,2024-04
733,2024-04-03,South,Office Supplies,96.4,22.24,2024-04
734,2024-04-03,West,Office Supplies,170.65,40.46,2024-04
735,2024-04-03,West,Furniture,169.77,33.33,2024-04
736,2024-04-04,West,Office Supplies,163.9,32.37,2024-04
737,2024-04-04,East,Furniture,473.54,70.03,2024-04
738,2024-04-04,West,Furniture,353.29,103.84,2024-04
739,2024-04-04,East,Office Supplies,202.78,36.3,2024-04
740,2024-04-04,West,Furniture,323.18,62.03,2024-04
741,2024-04-04,South,Office Supplies,86.31,21.43,2024-04
742,2024-04-04,Central,Office Supplies,145.15,19.45,2024-04
743,2024-04-04,Central,Office Supplies,104.28,17.96,2024-04
744,2024-04-04,Central,Office Supplies,171.4,20.78,2024-04
745,2024-04-05,West,Office Supplies,139.24,18.24,2024-04
746,2024-04-05,South,Office Supplies,71.56,6.84,2024-04
747,2024-04-05,East,Technology,148.86,16.71,2024-04
748,2024-04-05,Central,Office Supplies,97.91,18.49,2024-04
749,2024-04-05,South,Technology,456.07,85.08,2024-04
750,2024-04-05,East,Office Supplies,180.94,48.92,2024-04
751,2024-04-05,West,Furniture,225.52,29.72,2024-04
752,2024-04-05,East,Office Supplies,210.93,50.52,2024-04
753,2024-04-05,South,Office Supplies,166.45,25.27,2024-04
754,2024-04-05,West,Furniture,325.39,60.83,2024-04
755,2024-04-06,South,Technology,568.35,111.31,2024-04
756,2024-04-06,East,Office Supplies,166.0,33.48,2024-04
757,2024-04-06,Central,Furniture,298.96,41.65,2024-04
758,2024-04-06,East,Office Supplies,230.61,47.64,2024-04
759,2024-04-06,South,Office Supplies,177.92,31.28,2024-04
760,2024-04-06,South,Furniture,198.38,44.08,2024-04
761,2024-04-07,East,Office Supplies,133.69,32.14,2024-04
762,2024-04-07,West,Technology,577.68,110.13,2024-04
763,2024-04-07,Central,Technology,186.98,49.99,2024-04
764,2024-04-07,South,Office Supplies,63.55,13.04,2024-04
765,2024-04-07,Central,Office Supplies,178.82,37.14,2024-04
766,2024-04-07,West,Furniture,198.16,38.0,2024-04
767,2024-04-07,West,Furniture,204.75,31.24,2024-04
768,2024-04-08,West,Furniture,261.07,37.4,2024-04
769,2024-04-08,Central,Technology,476.57,87.42,2024-04
770,2024-04-08,East,Furniture,434.07,91.08,2024-04
771,2024-04-08,East,Technology,331.68,73.32,2024-04
772,2024-04-08,East,Furniture,106.71,19.85,2024-04
773,2024-04-08,West,Technology,444.68,82.96,2024-04
774,2024-04-08,East,Office Supplies,86.85,16.08,2024-04
775,2024-04-09,East,Furniture,259.66,53.33,2024-04
776,2024-04-09,Central,Furniture,128.04,19.42,2024-04
777,2024-04-09,East,Furniture,304.32,70.6,2024-04
778,2024-04-09,West,Office Supplies,82.31,9.41,2024-04
779,2024-04-09,Central,Technology,470.38,76.48,2024-04
780,2024-04-10,South,Technology,288.62,58.08,2024-04
781,2024-04-10,West,Office Supplies,141.12,7.81,2024-04
782,2024-04-10,South,Furniture,165.5,43.27,2024-04
783,2024-04-10,East,Furniture,199.09,24.15,2024-04
784,2024-04-10,Central,Office Supplies,43.07,5.49,2024-04
785,2024-04-10,Central,Office Supplies,115.66,13.65,2024-04
786,2024-04-10,Central,Office Supplies,148.52,20.7,2024-04
787,2024-04-10,East,Office Supplies,133.9,33.82,2024-04
788,2024-04-10,West,Office Supplies,177.81,34.79,2024-04
789,2024-04-10,Central,Office Supplies,73.31,13.07,2024-04
790,2024-04-11,West,Furniture,306.05,56.97,2024-04
791,2024-04-11,East,Office Supplies,129.78,18.45,2024-04
792,2024-04-11,Central,Office Supplies,160.25,29.26,2024-04
793,2024-04-11,East,Furniture,270.04,63.11,2024-04
794,2024-04-11,South,Office Supplies,107.51,26.4,2024-04
795,2024-04-12,Central,Office Supplies,200.66,23.85,2024-04
796,2024-04-12,East,Furniture,256.23,29.55,2024-04
797,2024-04-12,East,Furniture,358.46,57.42,2024-04
798,2024-04-12,East,Office Supplies,164.87,34.66,2024-04
799,2024-04-12,South,Furniture,451.57,47.88,2024-04
800,2024-04-12,Central,Office Supplies,79.12,18.23,2024-04
801,2024-04-12,South,Furniture,279.41,47.12,2024-04
802,2024-04-13,West,Office Supplies,143.51,27.18,2024-04
803,2024-04-13,West,Technology,506.42,117.85,2024-04
804,2024-04-13,South,Office Supplies,136.04,18.9,2024-04
805,2024-04-13,Central,Office Supplies,120.93,12.93,2024-04
806,2024-04-13,West,Office Supplies,174.19,38.01,2024-04
807,2024-04-13,East,Office Supplies,85.0,12.59,2024-04
808,2024-04-13,Central,Technology,587.8,85.44,2024-04
809,2024-04-13,South,Technology,188.85,23.07,2024-04
810,2024-04-14,South,Technology,509.6,80.74,2024-04
811,2024-04-14,South,Technology,462.27,64.12,2024-04
812,2024-04-14,South,Office Supplies,120.3,9.1,2024-04
813,2024-04-14,Central,Office Supplies,104.88,15.06,2024-04
814,2024-04-15,Central,Office Supplies,143.24,23.15,2024-04
815,2024-04-15,East,Furniture,232.17,62.76,2024-04
816,2024-04-15,South,Office Supplies,134.23,21.92,2024-04
817,2024-04-15,West,Furniture,257.97,69.74,2024-04
818,2024-04-15,Central,Office Supplies,135.91,27.03,2024-04
819,2024-04-15,Central,Furniture,291.39,66.11,2024-04
820,2024-04-15,Central,Office Supplies,135.18,28.44,2024-04
821,2024-04-15,East,Office Supplies,123.05,23.3,2024-04
822,2024-04-15,Central,Furniture,337.2,48.39,2024-04
823,2024-04-15,West,Furniture,252.09,42.05,2024-04
824,2024-04-15,South,Office Supplies,62.53,7.34,2024-04
825,2024-04-15,West,Office Supplies,120.64,28.04,2024-04
826,2024-04-16,West,Technology,471.43,73.43,2024-04
827,2024-04-16,Central,Office Supplies,50.47,8.36,2024-04
828,2024-04-16,Central,Office Supplies,157.66,15.2,2024-04
829,2024-04-16,South,Office Supplies,110.41,23.3,2024-04
830,2024-04-16,East,Furniture,126.7,20.22,2024-04
831,2024-04-16,East,Technology,467.03,99.94,2024-04
